Timestamp,Age,Gender,City,Country,Position ,Total years of experience,Years of experience in Germany,Seniority level,Your main technology / programming language,Other technologies/programming languages you use often,Yearly brutto salary (without bonus and stocks) in EUR, Yearly brutto salary (without bonus and stocks) in EUR1 ,, IUSD , Yearly brutto salary ,Yearly bonus + stocks in EUR,Annual brutto salary (without bonus and stocks) one year ago. Only answer if staying in the same country,Annual bonus+stocks one year ago. Only answer if staying in same country,Number of vacation days,Employment status,–°ontract duration,Main language at work,Company size,Company type,Have you lost your job due to the coronavirus outbreak?,"Have you been forced to have a shorter working week (Kurzarbeit)? If yes, how many hours per week","Have you received additional monetary support from your employer due to Work From Home? If yes, how much in 2020 in EUR",,,,,,,,,,,,,Your main technology , programming language,,,,
24-11-2020 18:49,46,Male,Munich,Germany,Software Engineer,10,2,Senior,Python ,"Javascript / Typescript, AWS",68500," Ä 68,500.00 "," $72,836.05 ",,$70K-$80K ,,60000,,28,Full-time employee,Unlimited contract,English,51-100,Startup,No,,,,,,,,,,,,,,,Python ,,,,,
24-11-2020 18:50,27,Male,Berlin,Germany,Frontend Developer,8,1,Middle,Angular,Javascript / Typescript,45000," Ä 45,000.00 "," $47,848.50 ",,$40K-$50K ,,,,28,Full-time employee,Unlimited contract,English,51-100,Product,No,30,,,,,,,,,,,,,,Angular,,,,,
24-11-2020 18:50,30,Male,Samara,England,Backend Developer,2,0,Middle,php,"PHP, Javascript / Typescript, SQL",12000," Ä 12,000.00 "," $12,759.60 ",,$20K-$40K ,,,,,,,,,,,,,,,,,,,,,,,,,php,,,,,
24-11-2020 18:51,32,Male,Berlin,Germany,Backend Developer,5,3,Middle,Ruby,"Javascript / Typescript, AWS, Docker",72000," Ä 72,000.00 "," $76,557.60 ",,$70K-$80K ,,60000,,30,Full-time employee,Unlimited contract,English,50-60,Product,No,0,,,,,,,,,,,,,,Ruby,,,,,
24-11-2020 18:52,34,Male,Berlin,Germany,Software Engineer,15,2,Lead,Java,"Java / Scala, SQL",80000," Ä 80,000.00 "," $85,064.00 ",,$80K-$100K ,12000,76000,11000,28,Full-time employee,Unlimited contract,English,1000+,Product,No,,750,,,,,,,,,,,,,Java,,,,,
24-11-2020 18:53,33,Male,Berlin,Germany,Software Engineer,10,,Senior,Salesforce ,"Python, Javascript / Typescript, Apex",68000," Ä 68,000.00 "," $72,304.40 ",,$70K-$80K ,,,,25,Full-time employee,Temporary contract,English,50-60,Startup,No,,,,,,,,,,,,,,,Salesforce ,,,,,
24-11-2020 18:53,26,Male,"Riga, Latvia",England,Software Engineer,4,0,Middle,javascript,"Javascript / Typescript, SAP / ABAP",24000," Ä 24,000.00 "," $25,519.20 ",,$20K-$40K ,0,20000,0,20,Full-time employee,Unlimited contract,English,101-1000,Consulting / Agency,No,0,0,,,,,,,,,,,,,javascript,,,,,
24-11-2020 18:54,41,Male,Berlin,Germany,Software Engineer,19,7,Lead,Python,"C/C++, SQL, AWS, Kubernetes, Docker",95500," Ä 95,500.00 "," $1,01,545.15 ",,$100K-$200K ,14500,94000,7500,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,,,,,,,,,,,,,,Python,,,,,
24-11-2020 18:54,35,Male,Cologne,Germany,Software Engineer,14,7,Senior,C++,"Python, C/C++, SQL",72000," Ä 72,000.00 "," $76,557.60 ",,$70K-$80K ,77000,70000,70000,35,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,,,,,,,,,,,,,C++,,,,,
24-11-2020 18:58,26,Male,Hamburg,Germany,Software Engineer,7,3.5,Senior,TypeScript,"Python, Javascript / Typescript, AWS, Docker",72000," Ä 72,000.00 "," $76,557.60 ",,$70K-$80K ,,,,27,Full-time employee,Unlimited contract,German,101-1000,Consulting / Agency,No,,,,,,,,,,,,,,,TypeScript,,,,,
24-11-2020 18:59,27,Male,Berlin,Germany,Mobile Developer,3,0,Middle,Kotlin,"Kotlin, Java / Scala",65000," Ä 65,000.00 "," $69,114.50 ",,$60K-$70K ,,,,,Full-time employee,Unlimited contract,English,101-1000,Startup,No,,,,,,,,,,,,,,,Kotlin,,,,,
24-11-2020 18:59,24,Male,Munich,Germany,Software Engineer,3,2,Middle,Java/C++,"Python, C/C++, Javascript / Typescript, Java / Scala, SQL, Kubernetes",77600," Ä 77,600.00 "," $82,512.08 ",,$80K-$100K ,43500,72000,18800,30,Full-time employee,Unlimited contract,English,1000+,Product,No,40,1000,,,,,,,,,,,,,Java,C++,,,,
24-11-2020 19:07,35,Male,Hamburg,Germany,Software Engineer,13,3,Lead,Scala / Python,"Python, Ruby, Java / Scala, Google Cloud, Kubernetes, Docker",95000," Ä 95,000.00 "," $1,01,013.50 ",,$100K-$200K ,15000,90000,0,25,Full-time employee,Unlimited contract,English,51-100,Startup,No,0,0,,,,,,,,,,,,,Scala , Python,,,,
24-11-2020 19:07,31,Male,Dusseldorf,Germany,Software Engineer,7,3,Senior,C++,"Python, C/C++, Javascript / Typescript, SQL",50400," Ä 50,400.00 "," $53,590.32 ",,$50K-$60K ,50400,50000,50000,27,Full-time employee,Unlimited contract,English,1000+,Product,No,,,,,,,,,,,,,,,C++,,,,,
24-11-2020 19:09,25,Male,Berlin,Germany,Backend Developer,5,0,Middle,Java,"Python, Kotlin, Java / Scala, SQL, AWS, Google Cloud, Kubernetes, Docker",80000," Ä 80,000.00 "," $85,064.00 ",,$80K-$100K ,,,,30,Full-time employee,Unlimited contract,English,1000+,Startup,,,,,,,,,,,,,,,,Java,,,,,
24-11-2020 19:12,30,Male,Moscow,Germany,Backend Developer,2,,Middle,Python,"Python, SQL, Docker",13000," Ä 13,000.00 "," $13,822.90 ",,$20K-$40K ,0,,,28,Full-time employee,Unlimited contract,Russian,51-100,Startup,No,,,,,,,,,,,,,,,Python,,,,,
24-11-2020 19:14,37,Male,Zurich,Germany,Project manager,20,"4 (in Switzerland), 0 (in Germany)",Middle,,,130000," Ä 1,30,000.00 "," $1,38,229.00 ",,$100K-$200K ,20000,125000,10000,25,Full-time employee,Unlimited contract,English,1000+,Consulting / Agency,No,,300,,,,,,,,,,,,,Python,,,,,
24-11-2020 19:15,30,Male,Moscow,England,Software Engineer,5,0,Middle,C,C/C++,14712," Ä 14,712.00 "," $15,643.27 ",,$20K-$40K ,0,14712,0,30,Full-time employee,Unlimited contract,Russian,101-1000,Product,No,40,0,,,,,,,,,,,,,C,,,,,
24-11-2020 19:15,33,Male,Berlin,Germany,Product Manager,5,5,Senior,,Python,70000," Ä 70,000.00 "," $74,431.00 ",,$70K-$80K ,800,65000,67000,30,Full-time employee,,German,101-1000,Product,No,,,,,,,,,,,,,,,Python,,,,,
24-11-2020 19:19,35,Male,Berlin,Germany,QA Engineer,11,10,Senior,Java,"Python, Javascript / Typescript, .NET, Java / Scala, Kubernetes, Docker",74400," Ä 74,400.00 "," $79,109.52 ",,$70K-$80K ,,,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,32,,,,,,,,,,,,,,Java,,,,,
24-11-2020 19:24,37,Male,Hamburg,Germany,Software Engineer,15,5,Senior,Java,"Python, Javascript / Typescript, Java / Scala, Go, AWS, Kubernetes, Docker",70000," Ä 70,000.00 "," $74,431.00 ",,$70K-$80K ,0,60000,0,25,Full-time employee,Temporary contract,English,50-60,Startup,No,,,,,,,,,,,,,,,Java,,,,,
24-11-2020 19:30,36,Male,Hamburg,Germany,Backend Developer,10,5,Senior,Java/Scala,"Python, Go, AWS, Docker",82000," Ä 82,000.00 "," $87,190.60 ",,$80K-$100K ,,78000,,30,Full-time employee,Unlimited contract,German,51-100,Product,No,,500,,,,,,,,,,,,,Java,Scala,,,,
24-11-2020 19:31,32,Female,Cologne,Germany,Data Scientist,4,4,Senior,Python,,85000," Ä 85,000.00 "," $90,380.50 ",,$80K-$100K ,88000,76000,78000,30,Full-time employee,Unlimited contract,English,1000+,consumer goods,No,,no,,,,,,,,,,,,,Python,,,,,
24-11-2020 19:40,38,Male,Berlin,Germany,Security Engineer,5,3,Lead,,"Python, C/C++, AWS, Kubernetes, Docker",80000," Ä 80,000.00 "," $85,064.00 ",,$80K-$100K ,0,70000,3500,30,Full-time employee,Unlimited contract,English,101-1000,Startup,No,32,0,,,,,,,,,,,,,Python,,,,,
24-11-2020 19:41,23,Male,Berlin,Germany,Software Engineer,4,1,Middle,Javascript,"Javascript / Typescript, SQL, AWS, Docker",70500," Ä 70,500.00 "," $74,962.65 ",,$70K-$80K ,0,58000,0,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,,,,,,,,,,,,,,Javascript,,,,,
24-11-2020 19:42,39,Male,Stuttgart,Germany,Software Engineer,11,3,Lead,PHP,"PHP, SQL, Kubernetes, Docker",75000," Ä 75,000.00 "," $79,747.50 ",,$70K-$80K ,0,75000,0,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,,,,,,,,,,,,,PHP,,,,,
24-11-2020 19:47,27,Female,Berlin,Germany,Data Scientist,3,3,Middle,Python,"Python, SQL, Google Cloud, Kubernetes, Docker",58000," Ä 58,000.00 "," $61,671.40 ",,$60K-$70K ,1000,55000,0,24,Full-time employee,Unlimited contract,English,51-100,Product,No,,,,,,,,,,,,,,,Python,,,,,
24-11-2020 19:48,50,Male,Berlin,Germany,Software Engineer,29,2,Lead,C++,"C/C++, PHP, SQL",28800," Ä 28,800.00 "," $30,623.04 ",,$20K-$40K ,28800,28800,28800,30,Full-time employee,Unlimited contract,German,50-60,IT-Outsourcing,No,0,0,,,,,,,,,,,,,C++,,,,,
24-11-2020 19:57,35,Female,Berlin,Germany,Designer (UI/UX),15,1,Middle,,,53000," Ä 53,000.00 "," $56,354.90 ",,$50K-$60K ,65000,,,(no idea),Full-time employee,Unlimited contract,English,1000+,Product,No,,180‚Ç¨,,,,,,,,,,,,,Python,,,,,
24-11-2020 20:00,40,Male,Berlin,Germany,Architect,10,3,Middle,,"Python, R, Go",89000," Ä 89,000.00 "," $94,633.70 ",,$80K-$100K ,10000,,,30,Full-time employee,Unlimited contract,English,101-1000,,No,,,,,,,,,,,,,,,Python,,,,,
24-11-2020 20:01,35,Male,Helsinki,Germany,Backend Developer,11,2.5,Senior,python,"SQL, AWS, Docker",66000," Ä 66,000.00 "," $70,177.80 ",,$70K-$80K ,2000,53000,56000,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,37.5,500,,,,,,,,,,,,,python,,,,,
24-11-2020 20:02,29,Male,Berlin,Germany,Backend Developer,10,1,Senior,Ruby,Go,80000," Ä 80,000.00 "," $85,064.00 ",,$80K-$100K ,0,,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,,,,,,,,,,,,,Ruby,,,,,
24-11-2020 20:02,30,Male,Munich,Germany,Mobile Developer,8,2,Lead,Swift,Swift,75000," Ä 75,000.00 "," $79,747.50 ",,$70K-$80K ,86000,60000,65000,24,Full-time employee,Unlimited contract,English,50-60,Startup,No,0,0,,,,,,,,,,,,,Swift,,,,,
24-11-2020 20:04,24,Male,Frankfurt,portugal,Frontend Developer,3,0,Middle,JavaScript,"Javascript / Typescript, Docker",44000," Ä 44,000.00 "," $46,785.20 ",,$40K-$50K ,3000,44000,0,26,Full-time employee,Unlimited contract,English,51-100,Product,No,0,0,,,,,,,,,,,,,JavaScript,,,,,
24-11-2020 20:04,28,Male,W√ºrzburg,England,Software Engineer,8,0,Senior,Java,"Kotlin, Javascript / Typescript",75000," Ä 75,000.00 "," $79,747.50 ",,$70K-$80K ,0,,,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,,,,,,,,,,,,,Java,,,,,
24-11-2020 20:14,28,Male,Berlin,Germany,Backend Developer,9,2,Senior,PHP,"SQL, AWS, Docker",60000," Ä 60,000.00 "," $63,798.00 ",,$60K-$70K ,1000,45000,45000,25,Full-time employee,Unlimited contract,English,50-60,Product,No,0,0,,,,,,,,,,,,,PHP,,,,,
24-11-2020 20:15,37,Female,Berlin,Germany,Designer (UI/UX),2,1,Middle,,,70000," Ä 70,000.00 "," $74,431.00 ",,$70K-$80K ,,,,,Full-time employee,Temporary contract,English,up to 10,Startup,No,,,,,,,,,,,,,,,Python,,,,,
24-11-2020 20:18,37,Male,Berlin,Germany,Software Engineer,8,5,Senior,Python ,"Python, Javascript / Typescript, SQL, Go, AWS, Google Cloud, Kubernetes, Docker",76900," Ä 76,900.00 "," $81,767.77 ",,$80K-$100K ,77400,70000,74800,26,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,,,,,,,,,,,,,Python ,,,,,
24-11-2020 20:23,33,Male,Berlin,Germany,Technical Lead,10,2,Lead,,"Kotlin, Java / Scala, SQL, AWS, Kubernetes, Docker",85000," Ä 85,000.00 "," $90,380.50 ",,$80K-$100K ,,70000,,26,Full-time employee,Unlimited contract,English,1000+,Startup,No,,,,,,,,,,,,,,,Python,,,,,
24-11-2020 20:23,30,Male,Kiev,portugal,Backend Developer,8,0,Middle,Web developer,"PHP, Javascript / Typescript, SQL, Docker",27000," Ä 27,000.00 "," $28,709.10 ",,$20K-$40K ,0,27000,0,21,Full-time employee,Temporary contract,–†—É—Å—Å–∫–∏–π,51-100,Product,No,40,0,,,,,,,,,,,,,Web developer,,,,,
24-11-2020 20:25,30,Male,Munich,Germany,Frontend Developer,4,1,Middle,JavaScript/Typescript,"PHP, SQL",55000," Ä 55,000.00 "," $58,481.50 ",,$50K-$60K ,0,,,27,Full-time employee,Unlimited contract,English,1000+,Product,No,,,,,,,,,,,,,,,JavaScript,Typescript,,,,
24-11-2020 20:26,31,Male,Berlin,Germany,Software Engineer,4,2,Lead,Java,"Kotlin, SQL, AWS, Kubernetes, Docker",95000," Ä 95,000.00 "," $1,01,013.50 ",,$100K-$200K ,0,89000,0,28,Full-time employee,Unlimited contract,English,1000+,Startup,No,0,0,,,,,,,,,,,,,Java,,,,,
24-11-2020 20:26,,Male,Munich,Germany,Software Engineer,4,3,Middle,Java,"Javascript / Typescript, AWS, Kubernetes",56000," Ä 56,000.00 "," $59,544.80 ",,$50K-$60K ,0,56000,0,,Full-time employee,Unlimited contract,English,1000+,Product,No,,0,,,,,,,,,,,,,Java,,,,,
24-11-2020 20:26,28,Female,Berlin,Germany,Software Engineer,3,3,Middle,Javascript,"PHP, Javascript / Typescript",60000," Ä 60,000.00 "," $63,798.00 ",,$60K-$70K ,0,55000,0,28,Full-time employee,Unlimited contract,English,101-1000,Startup,No,,,,,,,,,,,,,,,Javascript,,,,,
24-11-2020 20:28,31,Female,Munich,Germany,Software Engineer,2,2,Middle,Java,SQL,58000," Ä 58,000.00 "," $61,671.40 ",,$60K-$70K ,3000,26000,1500,28,Full-time employee,Unlimited contract,German,1000+,Product,No,0,No,,,,,,,,,,,,,Java,,,,,
24-11-2020 20:28,34,Male,Berlin,Germany,Mobile Developer,9,2,Senior,Android,"Kotlin, Java / Scala",72000," Ä 72,000.00 "," $76,557.60 ",,$70K-$80K ,12,65000,0,27,Full-time employee,Unlimited contract,English,1000+,Product,No,,600,,,,,,,,,,,,,Android,,,,,
24-11-2020 20:29,24,Male,Berlin,Germany,Backend Developer,4,3,Middle,PHP,"SQL, Kubernetes, Docker",46000," Ä 46,000.00 "," $48,911.80 ",,$40K-$50K ,,42000,,28,Full-time employee,Unlimited contract,English,51-100,Startup,No,0,,,,,,,,,,,,,,PHP,,,,,
24-11-2020 20:29,39,Male,Berlin,Germany,DevOps,15,3,Senior,Python,"Python, Ruby, Java / Scala, Go, Rust, AWS, Kubernetes, Docker, Terraform, helm, packer",70000," Ä 70,000.00 "," $74,431.00 ",,$70K-$80K ,0,70000,0,21,Full-time employee,Unlimited contract,English,101-1000,Product,No,0,,,,,,,,,,,,,,Python,,,,,
24-11-2020 20:30,42,Male,Den Haag,Germany,Backend Developer,20,6,Senior,.NET,"Python, Javascript / Typescript, SQL, AWS, Docker",75000," Ä 75,000.00 "," $79,747.50 ",,$70K-$80K ,0,75000,0,25,Full-time employee,Unlimited contract,English,101-1000,Product,No,40,300,,,,,,,,,,,,,.NET,,,,,
24-11-2020 20:37,26,Male,London,England,Frontend Developer,8,0,Senior,"TypeScript, React","Javascript / Typescript, Google Cloud, Kubernetes, Docker",105000," Ä 1,05,000.00 "," $1,11,646.50 ",,$100K-$200K ,60000,85000,60000,30,Full-time employee,Unlimited contract,English,1000+,Startup,No,,,,,,,,,,,,,,,TypeScript,,,,,
24-11-2020 20:38,31,Female,Frankfurt,Germany,Software Engineer,2,2,Junior,,,50000," Ä 50,000.00 "," $53,165.00 ",,$50K-$60K ,,,,28,Full-time employee,Unlimited contract,English,1000+,Consulting / Agency,No,,,,,,,,,,,,,,,Python,,,,,
24-11-2020 20:39,32,Female,Berlin,Germany,Mobile Developer,7,3,Senior,Kotlin,"Python, Ruby",63000," Ä 63,000.00 "," $66,987.90 ",,$60K-$70K ,,55000,0,26,Full-time employee,Unlimited contract,English,1000+,Product,No,,1100,,,,,,,,,,,,,Kotlin,,,,,
24-11-2020 20:41,30,Female,Berlin,Germany,QA Engineer,4,1,Middle,,Javascript / Typescript,52000," Ä 52,000.00 "," $55,291.60 ",,$50K-$60K ,,,,20,Full-time employee,Unlimited contract,English,51-100,Startup,No,,,,,,,,,,,,,,,Python,,,,,
24-11-2020 20:41,23,Male,Berlin,Germany,Mobile Developer,3,0,Lead,Swift,Swift,65000," Ä 65,000.00 "," $69,114.50 ",,$60K-$70K ,65000,,,25,Full-time employee,Unlimited contract,English,51-100,Startup,No,,,,,,,,,,,,,,,Swift,,,,,
24-11-2020 20:43,27,Female,Berlin,Germany,Backend Developer,3,1,Middle,,,60000," Ä 60,000.00 "," $63,798.00 ",,$60K-$70K ,,,,24,Full-time employee,Unlimited contract,English,50-60,,No,32,,,,,,,,,,,,,,Python,,,,,
24-11-2020 21:04,27,Male,Amsterdam,Germany,ML Engineer,4,1,Middle,python,"Python, R, SQL, SAP / ABAP, AWS, Kubernetes, Docker",62000," Ä 62,000.00 "," $65,924.60 ",,$60K-$70K ,62000,40000,40000,25,Full-time employee,Unlimited contract,English,1000+,Product,No,,,,,,,,,,,,,,,python,,,,,
24-11-2020 21:05,27,Male,Berlin,Germany,Tech Lead / Full-Stack,5,3.5,Lead,Python / JavaScript (React),"Python, Javascript / Typescript, SQL, AWS, Docker, React, Tailwindcss",90000," Ä 90,000.00 "," $95,697.00 ",,$80K-$100K ,1000,75000,1000,30 in contract (but theoretically unlimited),Full-time employee,Unlimited contract,English,50-60,Startup,No,36,0,,,,,,,,,,,,,Python , JavaScript (React),,,,
24-11-2020 21:07,29,Male,Berlin,Germany,Frontend Developer,8,4,Senior,JavaScript / typescript,,69000," Ä 69,000.00 "," $73,367.70 ",,$70K-$80K ,74000,,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,30,,,,,,,,,,,,,,JavaScript , typescript,,,,
24-11-2020 21:10,32,Male,Munich,Germany,Software Engineer,10,6,Senior,Java,"Javascript / Typescript, Go",88000," Ä 88,000.00 "," $93,570.40 ",,$80K-$100K ,120000,86000,115000,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,,,,,,,,,,,,,,Java,,,,,
24-11-2020 21:14,31,Male,Berlin,Germany,DevOps,11,4,Senior,Terraform,"PHP, SQL, AWS, Docker",81000," Ä 81,000.00 "," $86,127.30 ",,$80K-$100K ,0,75000,0,28,Full-time employee,Unlimited contract,English,101-1000,Startup,No,30,0,,,,,,,,,,,,,Terraform,,,,,
24-11-2020 21:16,29,Male,Cracovia,Germany,Frontend Developer,2,,Middle,JavaScript,"Javascript / Typescript, Angular",18700," Ä 18,700.00 "," $19,883.71 ",,$20K-$40K ,19200,16000,16300,22,Full-time employee,Unlimited contract,Polish,1000+,Product,No,0,0,,,,,,,,,,,,,JavaScript,,,,,
24-11-2020 21:21,26,Male,Berlin,Germany,Marketing Analyst,7,2,Middle,SQL,"Python, Javascript / Typescript, Google Cloud",60000," Ä 60,000.00 "," $63,798.00 ",,$60K-$70K ,5000,,48000,27,Full-time employee,Unlimited contract,English,101-1000,Startup,No,0,0,,,,,,,,,,,,,SQL,,,,,
24-11-2020 21:28,29,Male,Berlin,Germany,Software Engineer,5,"1,5",Middle,PHP,"Javascript / Typescript, SQL, Docker",56000," Ä 56,000.00 "," $59,544.80 ",,$50K-$60K ,,,,30,Full-time employee,Unlimited contract,English,50-60,Product,No,,500,,,,,,,,,,,,,PHP,,,,,
24-11-2020 21:34,30,Male,Hamburg,Germany,Frontend Developer,7,1,Senior,JavaScript,Javascript / Typescript,55000," Ä 55,000.00 "," $58,481.50 ",,$50K-$60K ,,,,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,20,,,,,,,,,,,,,,JavaScript,,,,,
24-11-2020 21:34,38,Male,Berlin,Germany,Mobile Developer,10,4,Senior,Swift,"Swift, Objective-C",70000," Ä 70,000.00 "," $74,431.00 ",,$70K-$80K ,0,70000,5000,24,Full-time employee,Unlimited contract,English,1000+,Product,Yes,0,0,,,,,,,,,,,,,Swift,,,,,
24-11-2020 21:36,32,Male,Berlin,Germany,CTO,10,4,CTO,JAVA,"Python, C/C++",200000," Ä 2,00,000.00 "," $2,12,660.00 ",,$100K-$200K ,200000,,,28,Full-time employee,Unlimited contract,English,101-1000,Product,Yes,,,,,,,,,,,,,,,JAVA,,,,,
24-11-2020 21:37,25,Male,Berlin,Germany,Solutions Architect,6,2,Middle,Apache Spark,"Python, Java / Scala",100000," Ä 1,00,000.00 "," $1,06,330.00 ",,$100K-$200K ,20000,73000,0,30,Full-time employee,Unlimited contract,English,1000+,Product,No,0,400,,,,,,,,,,,,,Apache Spark,,,,,
24-11-2020 21:38,24,Male,Berlin,Germany,Backend Developer,3,0,Junior,C#,"Javascript / Typescript, .NET, Kubernetes, Docker",48000," Ä 48,000.00 "," $51,038.40 ",,$50K-$60K ,,,,28,Full-time employee,Temporary contract,English,1000+,Game Company,No,,,,,,,,,,,,,,,C#,,,,,
24-11-2020 21:39,24,Male,Tallinn,England,Software Engineer,3,0,Junior,Java,"Python, SQL",30000," Ä 30,000.00 "," $31,899.00 ",,$20K-$40K ,0,28800,0,28,Full-time employee,Unlimited contract,English,50-60,Product,No,,,,,,,,,,,,,,,Java,,,,,
24-11-2020 21:45,27,Male,Prague,England,Software Engineer,3,0,Middle,.NET,"Javascript / Typescript, Java / Scala, SQL",21120," Ä 21,120.00 "," $22,456.90 ",,$20K-$40K ,3520,16560,2760,21,Full-time employee,Temporary contract,Czech,50-60,Product,No,,,,,,,,,,,,,,,.NET,,,,,
24-11-2020 21:47,34,Female,Berlin,Germany,QA Engineer,6,2,Senior,Ruby,"Ruby, Java / Scala, AWS, Kubernetes, Docker",67500," Ä 67,500.00 "," $71,772.75 ",,$70K-$80K ,0,61400,0,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,,,,,,,,,,,,,,Ruby,,,,,
24-11-2020 21:47,30,Male,Utrecht,England,Data Scientist,2,0,Middle,python,Google Cloud,48000," Ä 48,000.00 "," $51,038.40 ",,$50K-$60K ,10000,41000,6000,25,Full-time employee,Temporary contract,English,1000+,Product,No,,,,,,,,,,,,,,,python,,,,,
24-11-2020 21:52,27,Female,Munich,Germany,Frontend Developer,2,2,Middle,JavaScript,Javascript / Typescript,64000," Ä 64,000.00 "," $68,051.20 ",,$60K-$70K ,0,50000,0,28,Full-time employee,Unlimited contract,English,101-1000,Startup,No,,,,,,,,,,,,,,,JavaScript,,,,,
24-11-2020 22:04,46,Male,Frankfurt,Germany,Software Engineer,23,16,Senior,C#,"C/C++, Javascript / Typescript, .NET, SQL, Azure",90000," Ä 90,000.00 "," $95,697.00 ",,$80K-$100K ,96000,76000,82000,30,Full-time employee,Unlimited contract,German,1000+,Consulting / Agency,No,40,,,,,,,,,,,,,,C#,,,,,
24-11-2020 22:06,48,Male,Berlin,Germany,Senior Network&Security Eng.,,17,Senior,"Computer Networking,  Network Security ",SQL,68500," Ä 68,500.00 "," $72,836.05 ",,$70K-$80K ,0,,0,26,Full-time employee,Unlimited contract,English,1000+,Startup,No,8,0,,,,,,,,,,,,,Computer Networking,,,,,
24-11-2020 22:08,42,Female,Munich,Germany,Software tester ,12,12,No level ,Java,,47500," Ä 47,500.00 "," $50,506.75 ",,$50K-$60K ,47500,39000,39000,28,Part-time employee,Unlimited contract,German,51-100,Product,No,10,0,,,,,,,,,,,,,Java,,,,,
24-11-2020 22:10,40,Female,Berlin,Germany,Fullstack Developer,8,8,Senior,C#,"PHP, Javascript / Typescript, .NET, SQL, Azure, Kubernetes, Docker, React, Angular2+",57000," Ä 57,000.00 "," $60,608.10 ",,$60K-$70K ,1500,54000,100,26,Full-time employee,Unlimited contract,German,51-100,Product,No,,,,,,,,,,,,,,,C#,,,,,
24-11-2020 22:17,23,Male,Stockholm,Germany,Frontend Developer,5,1.5,Senior,Javascript,Javascript / Typescript,45600," Ä 45,600.00 "," $48,486.48 ",,$40K-$50K ,45600,,,30,Full-time employee,Unlimited contract,English,up to 10,Consulting / Agency,No,,,,,,,,,,,,,,,Javascript,,,,,
24-11-2020 22:22,33,Male,Berlin,Germany,Software Engineer,,10,Senior,Java,"Java / Scala, Google Cloud, Kubernetes, Docker",90000," Ä 90,000.00 "," $95,697.00 ",,$80K-$100K ,9000,78000,0,25,Full-time employee,Unlimited contract,English,1000+,Product,No,8,180,,,,,,,,,,,,,Java,,,,,
24-11-2020 22:28,30,Male,Moscow,England,Backend Developer,2,0,Junior,Elixir,,50000," Ä 50,000.00 "," $53,165.00 ",,$50K-$60K ,55000,18000,18000,30,Self-employed (freelancer),Unlimited contract,English,101-1000,Product,No,,,,,,,,,,,,,,,Elixir,,,,,
24-11-2020 22:34,40,Male,Braunschweig ,Germany,SAP BW Senior Consultant ,11,11,Senior,SAP BW / ABAP,SAP / ABAP,75000," Ä 75,000.00 "," $79,747.50 ",,$70K-$80K ,5000,72000,4800,30,Full-time employee,Unlimited contract,German,1000+,Financial ,No,,,,,,,,,,,,,,,SAP BW , ABAP,,,,
24-11-2020 22:41,38,Male,Dresden,Germany,Software Engineer,10,10,Lead,"Go, PHP, SQL","PHP, SQL, Go, AWS, Docker",62000," Ä 62,000.00 "," $65,924.60 ",,$60K-$70K ,,,,30,Full-time employee,Unlimited contract,German,51-100,Product,No,,,,,,,,,,,,,,,Go,,,,,
24-11-2020 22:46,28,Male,Kyiv,portugal,Mobile Developer,5,0,Senior,Swift,"Swift, Google Cloud",45000," Ä 45,000.00 "," $47,848.50 ",,$40K-$50K ,,30000,,20,Full-time employee,Unlimited contract,English,50-60,Product,No,,,,,,,,,,,,,,,Swift,,,,,
